year_id,Merchant_Category,Buyer_Category,Departments,Volume,Revenue,Transaction_Count,ASP
2017,?,NEW,Automotive,491.94,9.74,21,23.42571429
2017,MEDIUM Volume,Guest,Sports and Outdoors,47743622.66,1562171.7,147718,323.2078871
2015,MEDIUM Volume,Medium Engaged,Electronics and Computers,5077087.35,191224.14,105092,48.31088332
2016,Inactive Merchant,Merchant,Automotive,-21.19,0,17,-1.246470588
2017,NEW,Guest,"Movies, Music and Games",52815.41,1151.92,1287,41.03761461
2017,MEDIUM Volume,Guest,Other,82.66,3.24,332,0.2489759036
2015,Inactive Merchant,Super Engaged,Automotive,0,0,1,0
2015,NEW,Guest,Home and Garden,1361.38,71.1,1116,1.219874552
2017,Inactive Merchant,Getting Engaged,Sports and Outdoors,4355.57,80.1,49,88.88918367
2015,HIGH Volume,Low Engaged,Sports and Outdoors,29543099.98,1020154.56,131913,223.9589728
2014,LOW Volume,Very Engaged,Home and Garden,1790741.32,66886.59,34576,51.79145419
2017,?,Low Engaged,Automotive,6735.29,29.39,59,114.1574576
2015,MEDIUM Volume,One-and-Done,Electronics and Computers,606075.59,23072.34,11800,51.36233814
2017,Very LOW Volume,Medium Engaged,Home and Garden,1325590.16,59859.08,62601,21.1752234
2014,Non Merchant,Guest,Sports and Outdoors,16607340.68,537608.73,81760,203.1230514
2014,LOW Volume,NEW,"Movies, Music and Games",34979308.47,1203270.26,231504,151.095914
2015,NEW,Guest,Books,61302.51,2187.62,4291,14.28629923
2017,NEW,Casual Buyer,Appstore,12093.02,431.31,358,33.77938547
2014,Unverified Merchant,Super Engaged,"Movies, Music and Games",1095.95,13.64,24,45.66458333
2017,MEDIUM Volume,Guest,Appstore,439.3,20.06,226,1.94380531
2017,Inactive Merchant,Very Engaged,"Movies, Music and Games",8466.6,220.48,293,28.89624573
2015,Inactive Merchant,Guest,Automotive,0,0,3,0
2015,MEDIUM Volume,One-and-Done,Other,12668.66,385.15,848,14.93945755
2016,HIGH Volume,Guest,Sports and Outdoors,86675.62,1255,635,136.4970394
2017,Very HIGH Volume,Merchant,Home and Garden,518642521.9,11691234,7683788,67.49828625
2015,Non Merchant,One-and-Done,Books,77328541.25,2562583.67,719182,107.5229097
2016,?,Guest,"Movies, Music and Games",20,0.88,1,20
2016,Very LOW Volume,Low Engaged,Digital Games and Software,6320512.1,256179.41,223019,28.34068891
2016,Very HIGH Volume,Guest,Other,2638.45,63.01,262,10.07041985
2014,LOW Volume,One-and-Done,"Movies, Music and Games",8747316.52,284537.23,47283,184.9991862
2015,Inactive Merchant,Casual Buyer,Electronics and Computers,78.45,2.58,9,8.716666667
2015,Non Merchant,Medium Engaged,Clothing and Shoes,10487482.58,345393.73,60157,174.3351992
2015,?,Getting Engaged,Digital Games and Software,6439.6,285.89,146,44.10684932
2014,Unverified Merchant,Casual Buyer,"Movies, Music and Games",9749.52,192.77,49,198.9697959
2017,NEW,Merchant,Electronics and Computers,410627.84,11090.53,6136,66.92109518
2017,LOW Volume,Guest,Digital Games and Software,390363.19,11501.94,57219,6.822265157
2015,HIGH Volume,Merchant,Books,562902724.4,17656330.79,5581716,100.8476111
2015,Very LOW Volume,One-and-Done,Clothing and Shoes,513748.17,16495.63,3971,129.3750113
2017,Very LOW Volume,Super Engaged,Other,63.48,2.43,7,9.068571429
2017,NEW,Merchant,Other,534.77,30.66,70,7.639571429
2015,HIGH Volume,Getting Engaged,Sports and Outdoors,28152051.42,970455.6,122463,229.8820984
2017,Non Merchant,Guest,Clothing and Shoes,84884.56,1386.72,638,133.0478997
2016,HIGH Volume,Medium Engaged,Home and Garden,86677773.24,2755412.38,1689788,51.29505787
2017,HIGH Volume,Low Engaged,Appstore,2003931.62,69254.12,47294,42.37179389
2014,HIGH Volume,One-and-Done,Other,75357.07,2391.81,6574,11.46289474
2015,Very LOW Volume,Super Engaged,Electronics and Computers,10841.64,449.26,265433,0.04084510969
2017,MEDIUM Volume,Low Engaged,Appstore,1449579.7,54595.28,36166,40.08128353
2017,LOW Volume,One-and-Done,Appstore,9497.63,353.44,315,30.15120635
2017,Very HIGH Volume,Casual Buyer,Clothing and Shoes,3003846.33,84348.62,6295,477.1797188
2014,Non Merchant,Guest,"Movies, Music and Games",9221.27,177.81,4817,1.91431804
2017,LOW Volume,One-and-Done,Books,18061083.58,702576.29,438870,41.15360717
2015,NEW,Merchant,"Toys, Kids and Baby",7709823.89,8356.76,37887,203.4952329
2015,LOW Volume,NEW,Electronics and Computers,667166.94,27076.95,15638,42.66318839
2015,LOW Volume,One-and-Done,"Movies, Music and Games",10491987.93,344592.74,57778,181.5914004
2015,Very LOW Volume,Guest,Automotive,-1,0,10,-0.1
2015,LOW Volume,Very Engaged,"Movies, Music and Games",33406994.97,1209491.41,398973,83.73247054
2017,HIGH Volume,Casual Buyer,Digital Games and Software,116895947.6,4087351.06,1695757,68.93437418
2015,Very LOW Volume,Very Engaged,Electronics and Computers,20189.47,855.66,785,25.71907006
2014,Unverified Merchant,Guest,Grocery,125,4.23,2,62.5
2017,Very HIGH Volume,NEW,Home and Garden,195513499.6,5071905.45,4249662,46.00683527
2017,Inactive Merchant,Casual Buyer,Home and Garden,-141.53,77.28,232,-0.6100431034
2016,HIGH Volume,Medium Engaged,Other,1643704.92,53675.87,100084,16.42325367
2017,HIGH Volume,Getting Engaged,Home and Garden,133697977.5,4446758.42,2447092,54.635452
2014,Unverified Merchant,Casual Buyer,Books,5038.27,164.04,58,86.86672414
2016,NEW,One-and-Done,Automotive,8924.1,415.83,161,55.42919255
2015,?,Very Engaged,Automotive,140.84,0,3,46.94666667
2017,Very LOW Volume,NEW,Other,106.75,5.92,10,10.675
2016,HIGH Volume,Very Engaged,Books,572423137.5,20129126.61,9836605,58.1931609
2014,NEW,Guest,Books,2173608.94,79276.88,33992,63.94472052
2017,NEW,Guest,Clothing and Shoes,8397230.87,256588.23,24670,340.3822809
2016,NEW,Guest,Grocery,95101041.51,2716567.92,212324,447.905284
2015,NEW,Low Engaged,Sports and Outdoors,3124008.64,99642.26,9751,320.3782833
2015,HIGH Volume,Getting Engaged,Clothing and Shoes,15888199.21,543280.99,47952,331.3354857
2017,Inactive Merchant,Medium Engaged,Electronics and Computers,867.79,31.17,22,39.445
2014,MEDIUM Volume,Medium Engaged,Sports and Outdoors,33325418.87,1165309.41,193746,172.005713
2014,LOW Volume,Guest,Sports and Outdoors,29899831.78,940784.88,113191,264.1537912
2014,NEW,Casual Buyer,Sports and Outdoors,2661008.11,81471.79,6964,382.1091485
2016,HIGH Volume,Getting Engaged,Automotive,2206247.63,70530.74,48060,45.90610965
2017,Non Merchant,Low Engaged,"Movies, Music and Games",397562576.3,8073965.11,2553387,155.7000863
2016,HIGH Volume,Casual Buyer,Digital Games and Software,102724181.2,3639614.61,1600893,64.16680015
2017,HIGH Volume,Super Engaged,"Movies, Music and Games",24614077.4,871437.15,172787,142.4532945
2017,Unverified Merchant,Casual Buyer,"Movies, Music and Games",371.09,7.76,6,61.84833333
2017,Very LOW Volume,Guest,Books,13816.86,481.12,1072,12.88886194
2017,HIGH Volume,Guest,Books,141611339.8,4587016.09,2066707,68.52027877
2016,HIGH Volume,Medium Engaged,Books,749958451.1,26157959.12,12545752,59.77787948
2016,Non Merchant,Low Engaged,Digital Games and Software,29599990.76,1167944.11,722379,40.97570771
2016,Very HIGH Volume,Super Engaged,"Movies, Music and Games",4536807.09,155065.72,40516,111.9756908
2016,Very HIGH Volume,Medium Engaged,"Movies, Music and Games",8352330.3,278958.73,57529,145.1846947
2017,LOW Volume,One-and-Done,Home and Garden,2758289.55,105907.94,59646,46.24433407
2016,MEDIUM Volume,Casual Buyer,Home and Garden,14963129.82,552860.93,254287,58.84347143
2014,Very LOW Volume,Super Engaged,Home and Garden,49638.97,1913.07,553966,0.0896065282
2017,Very HIGH Volume,Very Engaged,Sports and Outdoors,8627965.57,260376.07,31802,271.302609
2014,MEDIUM Volume,Merchant,Electronics and Computers,2137012.85,76827.99,35254,60.61759942
2014,?,Guest,Books,20290.57,676.48,131,154.8898473
2017,HIGH Volume,One-and-Done,Appstore,50482.14,1641.43,944,53.47684322
2017,MEDIUM Volume,Merchant,"Movies, Music and Games",575901150.4,11447336.21,1381395,416.8982444
2017,Very LOW Volume,Guest,Digital Games and Software,33508892.64,1181475.52,751396,44.5955164
2016,LOW Volume,Getting Engaged,Books,189922315.6,8024159.48,6262963,30.32467469
2017,Very HIGH Volume,Guest,Other,3063.82,73.2,289,10.60145329
2016,Very LOW Volume,Super Engaged,Sports and Outdoors,349551.68,13197.45,5583,62.61000896
2015,Unverified Merchant,One-and-Done,Sports and Outdoors,207,6.3,1,207
2016,Unverified Merchant,Casual Buyer,Digital Games and Software,75,2.78,2,37.5
2014,Non Merchant,Merchant,Digital Games and Software,12289016.78,458397.37,315404,38.96278037
2017,Very HIGH Volume,Casual Buyer,Digital Games and Software,65154147.9,2116991.72,1134294,57.44026496
2017,Very HIGH Volume,Merchant,Clothing and Shoes,28360537.58,730003.35,24883,1139.755559
2016,Very HIGH Volume,Low Engaged,Electronics and Computers,52530623.17,1510241.87,1039603,50.52950325
2016,LOW Volume,Getting Engaged,Digital Games and Software,134392966.3,4978770.62,2839264,47.33373377
2015,Very LOW Volume,Medium Engaged,Electronics and Computers,35469.16,1458.81,3659,9.693675868
2014,Very LOW Volume,Very Engaged,Clothing and Shoes,236418.51,8348.72,3353,70.50954667
2015,LOW Volume,Low Engaged,Other,31529.89,929.19,1892,16.66484672
2015,Inactive Merchant,Guest,Clothing and Shoes,3210.28,99.02,51,62.94666667
2017,MEDIUM Volume,Very Engaged,Digital Games and Software,111933100.1,4385271.71,2285943,48.96583163
2014,Very HIGH Volume,Guest,Other,2451.38,65.27,319,7.684576803
2014,Inactive Merchant,Merchant,Sports and Outdoors,25876.82,272.86,152,170.2422368
2017,LOW Volume,Casual Buyer,Home and Garden,9919014.96,385865.67,233840,42.41795655
2016,Very HIGH Volume,Guest,Clothing and Shoes,21142.03,250.68,82,257.8296341
2014,NEW,Medium Engaged,Other,157011,6017.6,8737,17.97081378
2017,Inactive Merchant,Low Engaged,Books,26400.95,689.19,611,43.2094108
2015,HIGH Volume,Super Engaged,Sports and Outdoors,16360370.2,556124.56,77031,212.3868339
2014,Very HIGH Volume,Guest,Other,1362.18,435.89,17458,0.07802611983
2016,LOW Volume,NEW,Sports and Outdoors,17613684.51,582173.52,81358,216.4960362
2016,HIGH Volume,Low Engaged,Sports and Outdoors,32790705.28,1132610.08,144264,227.2965208
2015,NEW,Super Engaged,Books,22471223.72,935788.74,645074,34.83510996
2017,Very HIGH Volume,Low Engaged,Other,58492024.21,1816196.73,4138909,14.13223248
2015,HIGH Volume,Guest,Home and Garden,30841.13,1216.34,11018,2.799158649
2015,MEDIUM Volume,Getting Engaged,Sports and Outdoors,44805154,1538537.98,190052,235.7520784
2017,LOW Volume,Low Engaged,Appstore,457669.86,19312.53,18219,25.12047094
2015,MEDIUM Volume,Low Engaged,"Movies, Music and Games",95514915.9,2982415.75,435583,219.2806329
2015,NEW,Casual Buyer,Other,411.2,8.96,25,16.448
2014,Inactive Merchant,Medium Engaged,Digital Games and Software,2128.92,143.83,413,5.154769976
2014,MEDIUM Volume,Casual Buyer,Clothing and Shoes,9925124.11,323855.53,31683,313.2633939
2015,Inactive Merchant,Medium Engaged,Sports and Outdoors,1379.92,74.65,25,55.1968
2015,MEDIUM Volume,Super Engaged,Digital Games and Software,40761818.91,1680785.2,968145,42.1030103
2017,HIGH Volume,Guest,Automotive,61.9,2.1,3,20.63333333
2014,HIGH Volume,NEW,Other,412577.23,16002.81,48799,8.454624685
2017,MEDIUM Volume,Very Engaged,Automotive,14798726.17,527474.92,397029,37.27366558
2017,HIGH Volume,Low Engaged,Sports and Outdoors,37997322.17,1348938.59,166125,228.7272967
2015,Inactive Merchant,Guest,Books,20032.12,555.67,121,165.5547107
2016,Non Merchant,NEW,Digital Games and Software,21618880.23,831848.36,436106,49.57253565
2015,HIGH Volume,Super Engaged,"Movies, Music and Games",19109603.07,699139.91,131299,145.5426399
2016,HIGH Volume,Guest,Automotive,27.98,1.11,1,27.98
2017,Unverified Merchant,NEW,Digital Games and Software,516.75,22.07,12,43.0625
2017,LOW Volume,?,Digital Games and Software,70,2.39,2,35
2015,MEDIUM Volume,Very Engaged,Electronics and Computers,3132746.52,119474.47,64958,48.22726254
2016,Inactive Merchant,Guest,Grocery,4387.75,150.28,221,19.8540724
2016,?,NEW,Automotive,350,8.34,8,43.75
2014,Very LOW Volume,Medium Engaged,"Movies, Music and Games",3293353.49,116847.98,52666,62.53281985
2015,Very HIGH Volume,Getting Engaged,Automotive,173131.67,4347.54,3078,56.24810591
2014,Inactive Merchant,Super Engaged,Automotive,20.46,0.89,1,20.46
2014,?,Casual Buyer,Books,52476.68,1567.89,511,102.69409
2016,MEDIUM Volume,Low Engaged,"Movies, Music and Games",101859323.6,2995709.21,459734,221.5614325
2015,HIGH Volume,One-and-Done,Books,88805572.21,2879927.06,924523,96.05555753
2017,HIGH Volume,Getting Engaged,Appstore,1439737.02,48731.47,31158,46.20761987
2014,HIGH Volume,Merchant,Books,527180832.3,16200506.1,5298493,99.49637233
2015,NEW,Guest,Books,3335794.01,123866.22,57511,58.0027127
2016,Inactive Merchant,Very Engaged,Digital Games and Software,1326.53,92.51,300,4.421766667
2015,?,Guest,Automotive,86,0.45,9,9.555555556
2014,Very HIGH Volume,Guest,"Movies, Music and Games",7,0.43,56,0.125
2014,?,Super Engaged,"Movies, Music and Games",7663.11,147.41,90,85.14566667
2016,Very HIGH Volume,NEW,Clothing and Shoes,1202254.02,35559.19,3216,373.8352052
2015,?,Casual Buyer,"Movies, Music and Games",33388.88,879.11,299,111.668495
2015,NEW,Guest,Sports and Outdoors,4874338.46,152625.12,15538,313.7043674
2016,Inactive Merchant,Merchant,"Toys, Kids and Baby",20802.16,128.32,541,38.45131238
2016,MEDIUM Volume,Guest,Clothing and Shoes,17403071.73,556086.39,54248,320.8057759
2015,MEDIUM Volume,Guest,Grocery,577679321.3,18211197.53,1900774,303.9179415
2017,HIGH Volume,Medium Engaged,Clothing and Shoes,26435343.06,930161.29,86845,304.3968341
2014,MEDIUM Volume,NEW,Books,351120723.8,14237514.1,6784210,51.75558005
2017,NEW,Medium Engaged,Sports and Outdoors,2680478.22,88373.25,9808,273.2950877
2015,MEDIUM Volume,Casual Buyer,Other,92108.4,2670.29,5012,18.37757382
2015,Very HIGH Volume,NEW,Other,5118741.61,171273.16,327619,15.62406823
2014,Inactive Merchant,Low Engaged,Books,30367.66,1272.06,621,48.90122383
2016,Very HIGH Volume,Medium Engaged,Other,62409476.17,1894250.08,4816902,12.95635165
2015,NEW,Merchant,Digital Games and Software,7032832.41,248343.46,132750,52.97802192
2017,Non Merchant,NEW,Sports and Outdoors,33357647.86,1096060.25,164856,202.344154
2015,HIGH Volume,Guest,Electronics and Computers,20254.01,649.85,3781,5.356786564
2016,NEW,Medium Engaged,"Movies, Music and Games",6313440.9,173476.94,27256,231.6349024
2016,NEW,Guest,"Movies, Music and Games",35577.78,546.4,1273,27.94798115
2017,Inactive Merchant,Getting Engaged,"Movies, Music and Games",17852.7,835.61,846,21.10248227
2015,MEDIUM Volume,Getting Engaged,Home and Garden,25120989.82,902893.08,430262,58.38533224
2016,Inactive Merchant,NEW,Books,10761.05,413.41,464,23.1919181
2017,MEDIUM Volume,NEW,Digital Games and Software,102337820.9,3844237.72,1557562,65.70385059
2015,Very HIGH Volume,Medium Engaged,Books,337906350,9665017.46,4977946,67.8806781
2016,Unverified Merchant,Super Engaged,"Movies, Music and Games",139.5,5.4,6,23.25
2017,Very LOW Volume,Super Engaged,Home and Garden,618132.96,29103.45,32880,18.79966423
2015,NEW,Low Engaged,Clothing and Shoes,2015728.85,63214.82,6528,308.781993
2015,Very LOW Volume,Getting Engaged,Sports and Outdoors,1566990.54,53880.91,15832,98.97615841
2014,Inactive Merchant,Casual Buyer,Sports and Outdoors,-2089.06,34.59,68,-30.72147059
2016,Inactive Merchant,NEW,"Movies, Music and Games",43148.15,778.38,714,60.43158263
2017,MEDIUM Volume,Guest,Automotive,21836.93,595.24,2141,10.19940682
2014,MEDIUM Volume,Merchant,"Movies, Music and Games",388521908.7,10583592.08,962230,403.772392
2016,MEDIUM Volume,One-and-Done,Books,62340223.31,2269616.11,892020,69.88657576
2015,Unverified Merchant,NEW,Digital Games and Software,444.23,23.71,15,29.61533333
2014,Very LOW Volume,Merchant,Sports and Outdoors,1859544.59,60826.48,17937,103.6708809
2014,LOW Volume,Super Engaged,Clothing and Shoes,3283103.64,121983.12,40574,80.91644008
2016,NEW,Casual Buyer,"Movies, Music and Games",5530358.43,147269.21,20647,267.8528808
2015,?,NEW,Books,52848.52,1767.57,727,72.69397524
2016,Unverified Merchant,One-and-Done,"Movies, Music and Games",562.73,10.98,7,80.39
2015,Very LOW Volume,Casual Buyer,Home and Garden,241901.39,9139.71,6401,37.79118731
2014,Inactive Merchant,Getting Engaged,Automotive,0,0,1,0
2016,NEW,Casual Buyer,Home and Garden,3801505.35,105442.02,63145,60.20279278
2017,Inactive Merchant,Medium Engaged,Sports and Outdoors,4669.7,60.93,28,166.775
2015,Very LOW Volume,One-and-Done,Digital Games and Software,1734139.82,65695.82,48933,35.43906607
2015,Non Merchant,Medium Engaged,Books,747312775.2,27537285.18,13085669,57.10925251
2017,HIGH Volume,Guest,Digital Games and Software,407900.43,11517.39,89920,4.53625923
2015,Inactive Merchant,Merchant,Clothing and Shoes,38970,358.91,73,533.8356164
2014,MEDIUM Volume,Merchant,Other,215871.88,8778.18,12532,17.22565273
2017,NEW,Very Engaged,"Movies, Music and Games",3986742.58,102644.34,25035,159.2467577
2016,LOW Volume,Merchant,Clothing and Shoes,30934323.89,999620.94,136365,226.84944
2016,Very HIGH Volume,Very Engaged,Digital Games and Software,113863269.9,4248065.31,3477309,32.74465108
2016,HIGH Volume,Getting Engaged,Digital Games and Software,212943495.7,7681571.7,3784404,56.26870062
2014,HIGH Volume,Medium Engaged,Books,688858185.1,23193059.23,10459432,65.85999939
2016,MEDIUM Volume,One-and-Done,Other,11589.91,352.09,748,15.49453209
2017,MEDIUM Volume,Guest,Books,712720.49,21116.02,53905,13.22178815
2014,MEDIUM Volume,Very Engaged,"Movies, Music and Games",62202595.76,2148533.32,364726,170.546097
2015,LOW Volume,One-and-Done,Other,2375.73,65.89,122,19.47319672
2015,NEW,Very Engaged,Sports and Outdoors,1365180.62,46522.96,6194,220.4037165
2016,LOW Volume,Low Engaged,Other,30705.04,1328.56,2048,14.99269531
2015,NEW,Medium Engaged,Sports and Outdoors,2318236.01,75975.36,8421,275.2922468
2015,NEW,Medium Engaged,"Movies, Music and Games",5780606.72,176550.09,28257,204.5725562
2014,Very HIGH Volume,Getting Engaged,Clothing and Shoes,1117548.67,30050.24,2268,492.7463272
2014,Inactive Merchant,Low Engaged,Home and Garden,-16,2.3,36,-0.4444444444
2015,MEDIUM Volume,NEW,Electronics and Computers,2637155.06,103512.78,49447,53.33296378
2014,Very HIGH Volume,Very Engaged,Digital Games and Software,57890617.89,1940918.08,1249085,46.34641989
2014,HIGH Volume,Casual Buyer,Other,461965.56,14308.29,35672,12.95036892
2016,Inactive Merchant,Merchant,Books,33273.12,814.51,639,52.07061033
2015,HIGH Volume,Guest,"Movies, Music and Games",84556.07,2212.6,3379,25.02399231
2017,MEDIUM Volume,Getting Engaged,Books,477323632.7,18770548.9,9574218,49.85510385
2017,HIGH Volume,Very Engaged,Electronics and Computers,28984898.97,948222.59,538119,53.86336288
2016,Unverified Merchant,Merchant,Digital Games and Software,636.37,23.68,7,90.91
2015,Very LOW Volume,Casual Buyer,Electronics and Computers,27666.76,1103.39,1075,25.73652093
2017,Non Merchant,Getting Engaged,Appstore,616224.81,20931.52,8243,74.75734684
2014,HIGH Volume,Low Engaged,"Movies, Music and Games",33937539.27,1140635.33,197755,171.6140642
2017,MEDIUM Volume,Super Engaged,Appstore,893137.68,34107.67,24016,37.18927715
2016,?,Super Engaged,Books,29227.78,1021.27,480,60.89120833
2014,?,Medium Engaged,Books,98836.49,2916.52,1440,68.63645139
2016,NEW,Medium Engaged,Electronics and Computers,526656.18,17378.18,11944,44.093786
2015,?,Guest,Digital Games and Software,1812.61,205.8,84,21.57869048
2014,?,Merchant,Digital Games and Software,3666.58,158,161,22.77378882
2015,LOW Volume,Guest,Automotive,744,23.77,80,9.3
2016,LOW Volume,Getting Engaged,Sports and Outdoors,31865748.62,1067134.01,166440,191.4548703
2016,NEW,One-and-Done,Sports and Outdoors,1775470.65,54017.49,4244,418.3484095
2015,Very LOW Volume,Guest,"Movies, Music and Games",29015.1,804.41,1416,20.49088983
2017,?,Super Engaged,"Movies, Music and Games",10536.24,224.57,168,62.71571429
2015,HIGH Volume,One-and-Done,Home and Garden,6426653.83,207443.94,105786,60.75145889
2017,Non Merchant,Very Engaged,Appstore,848057.95,29767.38,13751,61.67245655
2015,NEW,One-and-Done,Automotive,2690.55,98.93,49,54.90918367
2014,Very HIGH Volume,Merchant,Automotive,5738.82,141.51,96,59.779375
2014,NEW,Merchant,Home and Garden,2394518.56,52598.91,28747,83.29629387
2016,?,Low Engaged,Digital Games and Software,3157.48,222.65,150,21.04986667
2014,HIGH Volume,Super Engaged,Home and Garden,7823183.7,236448.22,134213,58.289314
2014,HIGH Volume,Guest,Sports and Outdoors,4772065.91,152541.48,18920,252.2233568
2017,?,Merchant,Books,55653.16,1531.95,495,112.4306263
2016,LOW Volume,Very Engaged,Digital Games and Software,44084059.67,1821375.13,1280608,34.42432007
2015,Very HIGH Volume,Super Engaged,Automotive,49853.76,1302.87,958,52.03941545
2014,NEW,Getting Engaged,Clothing and Shoes,2354755.06,73221.49,6778,347.4114872
2015,Very HIGH Volume,Merchant,Books,226763966.9,5898590.68,2217893,102.2429697
2016,HIGH Volume,One-and-Done,Other,50563.12,1517.6,3268,15.47219094
2015,MEDIUM Volume,Guest,Other,107.83,5.85,316,0.3412341772
2016,Inactive Merchant,Guest,Electronics and Computers,10713.48,473.61,1844,5.809913232
2014,LOW Volume,One-and-Done,Automotive,1834.23,65.31,40,45.85575
2016,LOW Volume,Low Engaged,Electronics and Computers,1960033.51,75912.77,46773,41.905234
2015,Very LOW Volume,Medium Engaged,Home and Garden,258514.49,10032.43,7367,35.09087688
2015,Inactive Merchant,One-and-Done,Digital Games and Software,4895.42,219.83,488,10.03159836
2015,MEDIUM Volume,Super Engaged,Books,621983053.5,25760458.75,14676954,42.378211
2017,Non Merchant,One-and-Done,Appstore,25529.14,837.19,306,83.42856209
2015,NEW,NEW,"Movies, Music and Games",5534900.48,166686.47,41819,132.3537263
2015,Very HIGH Volume,Guest,Sports and Outdoors,30171.88,691.04,156,193.4094872
2017,Inactive Merchant,Guest,Sports and Outdoors,1309,86.92,105,12.46666667
2014,Non Merchant,One-and-Done,Clothing and Shoes,2129675.56,67198.67,8408,253.2915747
2015,LOW Volume,Medium Engaged,Automotive,377423.99,14263.8,10753,35.09941319
2015,LOW Volume,Guest,Books,25663199.24,1034322.13,748316,34.2946018
2017,MEDIUM Volume,Low Engaged,Clothing and Shoes,34063409.7,1188023.86,132464,257.1522051
2016,?,One-and-Done,Books,7424.43,222.27,60,123.7405
2015,?,Very Engaged,"Movies, Music and Games",24331.8,558.49,154,157.9987013
2016,Very HIGH Volume,Guest,Digital Games and Software,176078.89,4190.48,56543,3.11407053
2016,MEDIUM Volume,NEW,Digital Games and Software,99541876.76,3774801.43,1595350,62.39500847
2014,NEW,Merchant,Electronics and Computers,171982.81,5743.81,3019,56.96681351
2016,Very LOW Volume,Merchant,Electronics and Computers,27824.24,1206.2,143830,0.19345227
2017,LOW Volume,NEW,Other,2385.15,92.1,167,14.28233533
2017,HIGH Volume,Guest,Books,935593.37,25700.42,64628,14.47659482
2016,LOW Volume,Very Engaged,"Movies, Music and Games",35783145.9,1174115.39,414382,86.35304116
2016,?,Casual Buyer,Books,21218.32,691.4,183,115.9471038
2014,Non Merchant,Guest,Sports and Outdoors,131617.12,4145.22,2948,44.64624152
2017,Very HIGH Volume,Medium Engaged,Digital Games and Software,182049943.2,6247359.29,4519710,40.27912039
2014,HIGH Volume,Merchant,Sports and Outdoors,101427503.2,3019198.8,157692,643.2000557
2016,NEW,One-and-Done,Clothing and Shoes,1938198.89,58303.74,4800,403.7914354
2017,Very HIGH Volume,Guest,Books,70981491.39,1833489.26,987333,71.89214924
2014,MEDIUM Volume,Merchant,Sports and Outdoors,108648269.7,3371852.57,258623,420.1028898
2014,?,Getting Engaged,Automotive,475.71,1.16,15,31.714
2017,LOW Volume,Guest,Home and Garden,16678564.02,617991.56,363647,45.86470951
2015,Non Merchant,Casual Buyer,Digital Games and Software,16145377.08,601291.09,318732,50.65502391
2016,MEDIUM Volume,Guest,Sports and Outdoors,181108.23,2857.86,1277,141.8232028
2017,HIGH Volume,NEW,Digital Games and Software,93408536.88,3497300.88,1567484,59.5913814
2014,MEDIUM Volume,Very Engaged,Electronics and Computers,1724890.68,65595.24,36776,46.90261801
2016,?,Merchant,"Movies, Music and Games",374012.86,6404.73,2900,128.9699517
2016,Very LOW Volume,Medium Engaged,Other,709.74,43.58,70,10.13914286
2016,LOW Volume,Low Engaged,Home and Garden,9651197.1,362895.97,197540,48.85692569
2017,NEW,Super Engaged,Appstore,23511.17,948.06,932,25.22657725
2015,Unverified Merchant,One-and-Done,Digital Games and Software,53.84,1.86,1,53.84
2014,HIGH Volume,Guest,Sports and Outdoors,87543,1815.98,833,105.0936375
2015,NEW,Merchant,Other,399.85,11.04,44,9.0875
2017,Inactive Merchant,Low Engaged,Appstore,0,0.3,4,0
2016,MEDIUM Volume,Super Engaged,Books,626278861,25892476.38,15701060,39.88768026
2014,MEDIUM Volume,Merchant,Clothing and Shoes,44716590.83,1371112.57,93924,476.0933396
2017,HIGH Volume,Casual Buyer,Sports and Outdoors,17877004.1,619733.45,61708,289.7031844
2017,Very HIGH Volume,Casual Buyer,Other,8505605.64,271235.04,499080,17.04256961
2017,Very HIGH Volume,Low Engaged,Digital Games and Software,193878726,6371417.48,4305083,45.03484045
2015,MEDIUM Volume,One-and-Done,Sports and Outdoors,11178783.11,365802.82,32675,342.1203706
2015,Non Merchant,Low Engaged,Digital Games and Software,20734543.32,812895.37,507220,40.87879681
2016,Very HIGH Volume,NEW,Sports and Outdoors,2852595.94,93896.65,12559,227.1355952
2016,LOW Volume,Medium Engaged,Sports and Outdoors,18969383.14,674573.79,158864,119.4064303
2016,MEDIUM Volume,One-and-Done,Sports and Outdoors,11560400.46,380445.93,34639,333.7394399
2015,HIGH Volume,NEW,Books,354449852.2,12998842.29,5040774,70.31655301
2016,Non Merchant,Low Engaged,Books,615504941.4,22375237.11,9748952,63.13549819
2016,?,Very Engaged,Books,41310.98,1346.54,464,89.03228448
2017,NEW,Merchant,Home and Garden,3036678.09,96190.03,73346,41.40209541
2017,Very HIGH Volume,Low Engaged,Electronics and Computers,95549978.83,2762101.86,1805735,52.91472937
2016,?,Casual Buyer,Digital Games and Software,9296.92,370.02,178,52.22988764
2017,MEDIUM Volume,Guest,Home and Garden,36798.57,1361.13,6957,5.289430789
2014,HIGH Volume,Very Engaged,Home and Garden,15736818.15,470293.92,268671,58.5728201
2016,Very LOW Volume,Casual Buyer,Sports and Outdoors,1430221.21,48570.06,12775,111.9546935
2015,HIGH Volume,One-and-Done,Sports and Outdoors,5214832.92,169572.07,14661,355.6942173
2017,Inactive Merchant,Very Engaged,Home and Garden,726.58,68.26,222,3.272882883
2014,Very HIGH Volume,Guest,Digital Games and Software,89736.79,7856.61,29640,3.027557018
2016,Very LOW Volume,Very Engaged,Books,7500519.46,310360.24,257368,29.14317032
